v_time c_3[1] c_3[2] 
      0.0449   0.78015049   0.21984951 
       0.045   0.78015159   0.21984841 
      0.0451   0.78067429   0.21932571 
      0.0452   0.78102332   0.21897668 
      0.0453   0.78137075   0.21862925 
      0.0454   0.78162661   0.21837339 
      0.0455   0.78198422   0.21801578 
      0.0456   0.78230162   0.21769838 
      0.0457   0.78208085   0.21791915 
      0.0458   0.78240724   0.21759276 
      0.0459   0.78285085   0.21714915 
       0.046   0.78286409   0.21713591 
      0.0461   0.78361719   0.21638281 
      0.0462   0.78375309   0.21624691 
      0.0463   0.78372407   0.21627593 
      0.0464   0.78380296   0.21619704 
      0.0465   0.78394719   0.21605281 
      0.0466   0.78450391   0.21549609 
      0.0467   0.78457881   0.21542119 
      0.0468   0.78437834   0.21562166 
      0.0469   0.78434508   0.21565492 
       0.047   0.78445991   0.21554009 
      0.0471   0.78475293   0.21524707 
      0.0472   0.78492221   0.21507779 
      0.0473   0.78538535   0.21461465 
      0.0474   0.78526658   0.21473342 
      0.0475   0.78576604   0.21423396 
      0.0476   0.78645165   0.21354835 
      0.0477   0.78720408   0.21279592 
      0.0478   0.78756603   0.21243397 
      0.0479   0.78745974   0.21254026 
       0.048   0.78770709   0.21229291 
      0.0481   0.78766887   0.21233113 
      0.0482   0.78808193   0.21191807 
      0.0483   0.78821931   0.21178069 
      0.0484    0.7881643    0.2118357 
      0.0485   0.78825845   0.21174155 
      0.0486   0.78837641   0.21162359 
      0.0487   0.78832488   0.21167512 
      0.0488   0.78824841   0.21175159 
      0.0489   0.78887329   0.21112671 
       0.049   0.78902963   0.21097037 
      0.0491   0.78920881   0.21079119 
      0.0492   0.78967309   0.21032691 
      0.0493   0.78946155   0.21053845 
      0.0494   0.78982532   0.21017468 
      0.0495   0.78997227   0.21002773 
      0.0496   0.79008053   0.20991947 
      0.0497   0.79024869   0.20975131 
      0.0498     0.790596     0.209404 
      0.0499   0.79109711   0.20890289 
        0.05   0.79238523   0.20761477 
      0.0501   0.79248226   0.20751774 
